SongID,ContentCN,ContentEN,RowNum,Chapter,Type
H584,望能與祢更親﹐與祢更親。,"Nearer, my God, to Thee! Nearer to Thee!",4,2,Verse
H584,彷彿有路顯明﹐如梯通天﹐,There let the way appear steps unto heav'n;,1,3,Verse
H584,凡我所遇事情﹐出祢恩憐﹔,All that Thou sendest me in mercy giv'n;,2,3,Verse
H584,似有天使來引﹐招我與祢更親﹐,"Angels to beckon me nearer, my God, to Thee!",3,3,Verse
H584,招我與祢更親﹐與祢更親。,"Nearer, my God, to Thee! Nearer to Thee!",4,3,Verse
H584,醒來﹐心思滿是新鮮感激﹐,"Then with my waking thought bright with Thy praise,",1,4,Verse
H584,從我憂苦之石﹐建伯特利﹔,Out of my stony griefs Bethel I'll raise;,2,4,Verse
H584,我的所有艱辛﹐使我與祢更親﹐,"So by my woes to be nearer, my God, to Thee!",3,4,Verse
H584,使我與祢更親﹐與祢更親。,"Nearer, my God, to Thee! Nearer to Thee!",4,4,Verse
H584,假若喜樂生翼﹐忽然騰空﹐,"Or if on joyful wing cleaving the sky,",1,5,Verse
H584,日月星辰俱遺﹐仍然上沖﹔,"Sun, moon, and stars forgot upward I fly,",2,5,Verse
H584,我的歌唱聲音﹐仍是與祢更親﹐,"Still all my song shall be nearer, my God, to Thee!",3,5,Verse
H584,仍是與祢更親﹐與祢更親。,"Nearer, my God, to Thee! Nearer to Thee!",4,5,Verse
H585,如果我的道路引我去受苦﹐,"If the path I travel lead me to the cross,",1,1,Verse
H585,如果祢是命定要我歷艱辛﹐,"If the way Thou choosest, lead me to pain and loss,",2,1,Verse
H585,就願祢我從茲﹐交通益親摯﹐,"Let the compensation daily, hourly, be",3,1,Verse
H585,時也刻也無間﹐彌久彌香甜。,"Shadowless communion, blessed Lord with Thee.",4,1,Verse
H585,如果地樂消減﹐求祢多給天﹐,"If there's less of earth joy give, Lord, more of heav'n.",1,2,Verse
H585,雖然心可傷痛﹐願靈仍讚頌﹔,"Let the spirit praise Thee, though the heart be riv'n;",2,2,Verse
H585,地的香甜聯結﹐若因祢分裂﹐,"If sweet earthly ties, Lord, break at Thy decree,",3,2,Verse
H585,就願祢我之間﹐聯結更香甜。,"Let the tie that binds us, closer, sweeter be.",4,2,Verse
H585,這路雖然孤單﹐求祢作我伴﹐,"Lonely through the pathway, cheer it with Thy smile,",1,3,Verse
H585,用祢笑容鼓舞我來盡前途﹔,Be Thou my companion through earth's little while;,2,3,Verse
H585,主﹐我靠祢恩力﹐盼望能無己﹐,"Selfless may I live, Lord, by Thy grace to be,",3,3,Verse
H585,作一潔淨器皿﹐流出祢生命。,Just a cleansed channel for Thy life through me.,4,3,Verse
H586,親近﹐更親近﹐近主心懷﹗,"Nearer, still nearer, close to Thy heart,",1,1,Verse
H586,親愛之救主﹐引我近前來﹔,"Draw me, my Savior, so precious Thou art;",2,1,Verse
H586,雙手護持我﹐靠祢胸前﹐,"Fold me, oh, fold me close to Thy breast,",3,1,Verse
H586,如在穩靜港﹐掩蔽我平安﹐,"Shelter me safe in that ""Haven of Rest.""",4,1,Verse
H586,如在穩靜港﹐掩蔽我平安。,"Shelter me safe in that ""Haven of Rest.""",5,1,Verse
H586,親近﹐更親近﹐我有何能﹐,"Nearer, still nearer, nothing I bring,",1,2,Verse
H586,有何堪奉獻﹐而承主恩情﹖,"Naught as an off'ring to Jesus, my King,",2,2,Verse
H586,惟攜我憂傷痛悔心靈﹐,"Only my sinful, now contrite heart,",3,2,Verse
H586,求主以寶血完全洗潔淨﹐,"Grant me the cleansing Thy blood doth impart,",4,2,Verse
H586,求主以寶血完全洗潔淨。,Grant me the cleansing Thy blood doth impart.,5,2,Verse
H586,親近﹐更親近﹐我惟屬主﹐,"Nearer, still nearer, Lord, to be Thine,",1,3,Verse
H586,罪惡與愚行甘心全脫除﹔,"Sin, with its follies, I gladly resign,",2,3,Verse
H586,撇下罪中樂、驕傲、炫誇﹐,"All of its pleasures, pomp and its pride,",3,3,Verse
H586,惟要得救主﹐誇主十字架﹐,"Give me but Jesus, my Lord crucified,",4,3,Verse
H586,惟要得救主﹐誇主十字架。,"Give me but Jesus, my Lord crucified.",5,3,Verse
H586,親近﹐更親近﹐終生親近﹐,"Nearer, still nearer, while life shall last,",1,4,Verse
H586,直到榮耀裏﹐我錨已拋穩﹔,Till safe in glory my anchor is cast;,2,4,Verse
H586,親近﹐更親近﹐永遠親近﹐,"Thro' endless ages, ever to be",3,4,Verse
H586,無論到何時﹐與主還相親﹐,"Nearer, my Savior, still nearer to Thee,",4,4,Verse
H586,無論到何時﹐與主還相親。,"Nearer, my Savior, still nearer to Thee.",5,4,Verse
H587,晨光掠天而過﹐我心醒來喊說﹕,"When morning gilds the skies, my heart awaking cries:",1,1,Verse
H587,願頌讚歸耶穌﹗不論工作、禱告﹐,"May Jesus Christ be praised! Alike at work or prayer,",2,1,Verse
H587,"我要向主倚靠﹐""願頌讚歸耶穌﹗""",To Jesus I repair; may Jesus Christ be praised!,3,1,Verse
H587,黑夜要變白晝﹐當我衷心歌謳﹕,The night becomes as day when from the heart we say:,1,2,Verse
H587,願頌讚歸耶穌﹗黑暗權勢潰崩﹐,May Jesus Christ be praised! The pow'rs of darkness fear,2,2,Verse
H587,"當它聽聞此聲﹕""願頌讚歸耶穌﹗""",When this sweet chant they hear: May Jesus Christ be praised!,3,2,Verse
H587,日、月、星辰歌唱﹐天使天軍頌揚﹕,"Sing, suns and stars of space, sing, ye that see His face,",1,3,Verse
H587,願頌讚歸耶穌﹗全地同來響應﹐,"Sing, Jesus Christ be praised! Let all the earth around",2,3,Verse
H587,"齊發歡樂歌聲﹕""願頌讚歸耶穌﹗""",Ring joyous with the sound: May Jesus Christ be praised!,3,3,Verse
H587,當我尚存一息﹐我仍歌唱不已﹕,Be this while life is mine my canticle divine:,1,4,Verse
H587,願頌讚歸耶穌﹗唱此永遠歌頌﹐,"May Jesus Christ be praised! be this th'eternal song,",2,4,Verse
H587,"直至永世無窮﹐""願頌讚歸耶穌﹗""",Through all the ages long: May Jesus Christ be praised!,3,4,Verse
H588,每日早晨愛都新鮮﹐,New ev'ry morning is the love,1,1,Verse
H588,再顯在我重新回醒﹔,Our wak'ning and uprising prove;,2,1,Verse
H588,使我平安度過睡眠﹐,"Thro' sleep and darkness safely brought,",3,1,Verse
H588,復有思想、能力、生命。,"Restored to life, and pow'r, and thought.",4,1,Verse
H588,每個新日有新憐憫﹐,"New mercies, each returning day,",1,2,Verse
H588,當我禱告都在四圍﹕,Hover around us while we pray;,2,2,Verse
H588,新的赦免﹐新的親近﹐,"New perils past, new sins forgiv'n,",3,2,Verse
H588,對神新知﹐對天新窺。,"New thoughts of God, new hopes of heav'n.",4,2,Verse
H588,如果我的每日道路﹐,"If, on our daily course, our mind",1,3,Verse
H588,定規都要分別為聖﹔,"Be set to hallow all we find,",2,3,Verse
H588,無價之寶﹐新的事物﹐,New treasures still of countless price,3,3,Verse
H588,神正豫備作我祭牲。,God will provide for sacrifice.,4,3,Verse
H588,舊人﹐舊地都更可愛﹐,"Old friends, old scenes will lovelier be,",1,4,Verse
H588,如果彼此都更思家﹔,As more of heav'n in each we see;,2,4,Verse
H588,今日求賜軟化忍耐﹐,Some soft'ning gleam of love and prayer,3,4,Verse
H588,顯在每一個十字架。,Shall dawn on every cross and care.,4,4,Verse
H588,簡單工作﹐平常人地﹐,"The trivial round, the common task,",1,5,Verse
H588,都會成為禱告張本﹔,Will furnish all we ought to ask;,2,5,Verse
H588,都是機會可以捨己﹐,Room to deny ourselves; a road,3,5,Verse
H588,使我每日更親我神。,To bring us daily nearer God.,4,5,Verse
H588,但主﹐求祢因祢的愛﹐,"Only, O Lord, in Thy dear love",1,6,Verse
H588,準備我心為著來朝﹔,"Fit us for perfect rest above,",2,6,Verse
H588,叫我今天﹐每天﹐都該,"And help us, this and every day,",3,6,Verse
H588,生活更像我的禱告。,To live more nearly as we pray.,4,6,Verse
H589,醒來﹐我魂﹐當隨朝陽﹐,"Awake, my soul, and with the sun",1,1,Verse
H589,開始一天當盡本分﹔,Thy daily stage of duty run;,2,1,Verse
H589,放棄怠惰﹐早起剛強﹐,Shake off dull sloth and joyful rise,3,1,Verse
H589,歡然獻祭在此清晨。,To pay thy morning sacrifice.,4,1,Verse
H589,醒來﹐我心﹐舉起自己﹐,"Wake and lift up thyself, my heart,",1,2,Verse
H589,效法天使盡你職守﹔,"And with the angels bear thy part,",2,2,Verse
H589,他們一夜未曾歇息﹐,Who all night long unwearied sing,3,2,Verse
H589,不斷向神讚美、歌謳。,High praise to the eternal King.,4,2,Verse
H589,感謝我主將我保護﹐,"All praise to Thee, Who safe hast kept",1,3,Verse
H589,安度睡眠﹐恢復新鮮﹔,And hast refreshed me while I slept:,2,3,Verse
H589,有日當我從死復甦﹐,"Grant, Lord, when I from death shall wake",3,3,Verse
H589,容我得進光明高天。,I may of endless light partake.,4,3,Verse
H589,主﹐我向你重申誓願﹐,"Lord, I my vows to Thee renew;",1,4,Verse
H589,驅盡我罪﹐如露消散﹔,Disperse my sins as morning dew;,2,4,Verse
H589,保守我心初萌意念﹐,"Guard my first springs of thought and will,",3,4,Verse
H589,以祢自己將我充滿。,And with Thyself my spirit fill.,4,4,Verse
H589,求主提議、引導、管理,"Direct, control, suggest, this day,",1,5,Verse
H589,一切所思、所言、所習﹔,"All I design, or do, or say,",2,5,Verse
H589,願我所有才幹、能力﹐,"That all my pow'rs, with all their might,",3,5,Verse
H589,能以集合歸榮與祢。,In Thy sole glory may unite.,4,5,Verse
H589,讚美真神萬福源頭﹐,"Praise God, from whom all blessings flow;",1,6,Verse
H589,天下萬有讚祂不休﹔,"Praise Him, all creatures here below;",2,6,Verse
H589,天上眾軍和聲響應﹕,"Praise Him above, ye heav'nly host;",3,6,Verse
H589,讚美聖父、聖子、聖靈。,"Praise Father, Son, and Holy Ghost.",4,6,Verse
H59,哦﹐滿了傷痕的頭﹐滿了痛苦誶詬﹐,"O Head once full of bruises, so full of pain and scorn,",1,1,Verse
H59,哦﹐滿了傷痕的頭﹐滿了痛苦誶詬﹐,"O Head once full of bruises, so full of pain and scorn,",2,1,Verse
H59,哦﹐滿了傷痕的頭﹐滿了痛苦誶詬﹐,"O Head once full of bruises, so full of pain and scorn,",3,1,Verse
H59,哦﹐滿了傷痕的頭﹐滿了痛苦誶詬﹐,"O Head once full of bruises, so full of pain and scorn,",4,1,Verse
H59,哦﹐滿了傷痕的頭﹐滿了痛苦誶詬﹐,"O Head once full of bruises, so full of pain and scorn,",5,1,Verse
H59,哦﹐滿了傷痕的頭﹐滿了痛苦誶詬﹐,"O Head once full of bruises, so full of pain and scorn,",6,1,Verse
H59,哦﹐滿了傷痕的頭﹐滿了痛苦誶詬﹐,"O Head once full of bruises, so full of pain and scorn,",7,1,Verse
H59,哦﹐滿了傷痕的頭﹐滿了痛苦誶詬﹐,"O Head once full of bruises, so full of pain and scorn,",8,1,Verse
H59,哦﹐滿了傷痕的頭﹐滿了痛苦誶詬﹐,"O Head once full of bruises, so full of pain and scorn,",9,1,Verse
H59,受盡萬般的試煉﹐又戴荊棘冠冕﹔,"Mid other sore abuses, mocked with a crown of thorn;",10,1,Verse
H59,受盡萬般的試煉﹐又戴荊棘冠冕﹔,"Mid other sore abuses, mocked with a crown of thorn;",11,1,Verse
H59,受盡萬般的試煉﹐又戴荊棘冠冕﹔,"Mid other sore abuses, mocked with a crown of thorn;",12,1,Verse
H59,受盡萬般的試煉﹐又戴荊棘冠冕﹔,"Mid other sore abuses, mocked with a crown of thorn;",13,1,Verse
H59,受盡萬般的試煉﹐又戴荊棘冠冕﹔,"Mid other sore abuses, mocked with a crown of thorn;",14,1,Verse
H59,受盡萬般的試煉﹐又戴荊棘冠冕﹔,"Mid other sore abuses, mocked with a crown of thorn;",15,1,Verse
H59,受盡萬般的試煉﹐又戴荊棘冠冕﹔,"Mid other sore abuses, mocked with a crown of thorn;",16,1,Verse
H59,受盡萬般的試煉﹐又戴荊棘冠冕﹔,"Mid other sore abuses, mocked with a crown of thorn;",17,1,Verse
H59,受盡萬般的試煉﹐又戴荊棘冠冕﹔,"Mid other sore abuses, mocked with a crown of thorn;",18,1,Verse
H59,這頭今日已得榮﹐已得聖徒歌詠﹐,"O Head, e'en now surrounded with brightest majesty,",19,1,Verse
H59,這頭今日已得榮﹐已得聖徒歌詠﹐,"O Head, e'en now surrounded with brightest majesty,",20,1,Verse
H59,這頭今日已得榮﹐已得聖徒歌詠﹐,"O Head, e'en now surrounded with brightest majesty,",21,1,Verse
H59,這頭今日已得榮﹐已得聖徒歌詠﹐,"O Head, e'en now surrounded with brightest majesty,",22,1,Verse
H59,這頭今日已得榮﹐已得聖徒歌詠﹐,"O Head, e'en now surrounded with brightest majesty,",23,1,Verse
H59,這頭今日已得榮﹐已得聖徒歌詠﹐,"O Head, e'en now surrounded with brightest majesty,",24,1,Verse
H59,這頭今日已得榮﹐已得聖徒歌詠﹐,"O Head, e'en now surrounded with brightest majesty,",25,1,Verse
H59,這頭今日已得榮﹐已得聖徒歌詠﹐,"O Head, e'en now surrounded with brightest majesty,",26,1,Verse
H59,這頭今日已得榮﹐已得聖徒歌詠﹐,"O Head, e'en now surrounded with brightest majesty,",27,1,Verse
H59,可憐當日受死傷﹐在加略木頭上。,In death once bowed and wounded on the accursed tree.,28,1,Verse
H59,可憐當日受死傷﹐在加略木頭上。,In death once bowed and wounded on the accursed tree.,29,1,Verse
H59,可憐當日受死傷﹐在加略木頭上。,In death once bowed and wounded on the accursed tree.,30,1,Verse
H59,可憐當日受死傷﹐在加略木頭上。,In death once bowed and wounded on the accursed tree.,31,1,Verse
H59,可憐當日受死傷﹐在加略木頭上。,In death once bowed and wounded on the accursed tree.,32,1,Verse
H59,可憐當日受死傷﹐在加略木頭上。,In death once bowed and wounded on the accursed tree.,33,1,Verse
H59,可憐當日受死傷﹐在加略木頭上。,In death once bowed and wounded on the accursed tree.,34,1,Verse
H59,祢的面容原超凡﹐如同光明太陽﹔,Thou Countenance transcendent! Thou life-creating Sun!,35,1,Verse
H59,祢的面容原超凡﹐如同光明太陽﹔,Thou Countenance transcendent! Thou life-creating Sun!,36,1,Verse
H59,祢的面容原超凡﹐如同光明太陽﹔,Thou Countenance transcendent! Thou life-creating Sun!,37,1,Verse
H59,父神一見就悅納﹐竟受罪人唾打。,To worlds on Thee dependent - yet bruised and spit upon;,38,1,Verse
H59,父神一見就悅納﹐竟受罪人唾打。,To worlds on Thee dependent - yet bruised and spit upon;,39,1,Verse
H59,父神一見就悅納﹐竟受罪人唾打。,To worlds on Thee dependent - yet bruised and spit upon;,40,1,Verse
H59,主﹐祢所受的一切﹐都為我們罪孽﹔,"O Lord, what Thee tormented was our sins' heavy load,",41,1,Verse
H59,主﹐祢所受的一切﹐都為我們罪孽﹔,"O Lord, what Thee tormented was our sins' heavy load,",42,1,Verse
H59,主﹐祢所受的一切﹐都為我們罪孽﹔,"O Lord, what Thee tormented was our sins' heavy load,",43,1,Verse
H59,我們債務得清付﹐祢卻被人剪除。,We had the debt augmented which Thou didst pay in blood.,44,1,Verse
H59,我們債務得清付﹐祢卻被人剪除。,We had the debt augmented which Thou didst pay in blood.,45,1,Verse
H59,我們債務得清付﹐祢卻被人剪除。,We had the debt augmented which Thou didst pay in blood.,46,1,Verse
H59,我們想到祢痛苦﹐又想到祢無辜﹔,"When we think of Thy suffering, how Thou didst give Thy life,",47,1,Verse
H59,我們想到祢痛苦﹐又想到祢無辜﹔,"When we think of Thy suffering, how Thou didst give Thy life,",48,1,Verse
H59,我們想到祢痛苦﹐又想到祢無辜﹔,"When we think of Thy suffering, how Thou didst give Thy life,",49,1,Verse
H59,我們又滿心歡喜﹐又是感激無既﹗,"Our hearts o'erflow with gladness, with praise and thankfulness.",50,1,Verse
H59,我們又滿心歡喜﹐又是感激無既﹗,"Our hearts o'erflow with gladness, with praise and thankfulness.",51,1,Verse
H59,我們又滿心歡喜﹐又是感激無既﹗,"Our hearts o'erflow with gladness, with praise and thankfulness.",52,1,Verse
H59,啊﹐當我們正如此念祢十字架時﹐,When o'er Thy death we ponder - upon the cruel tree;,53,1,Verse
H59,啊﹐當我們正如此念祢十字架時﹐,When o'er Thy death we ponder - upon the cruel tree;,54,1,Verse
H59,啊﹐當我們正如此念祢十字架時﹐,When o'er Thy death we ponder - upon the cruel tree;,55,1,Verse
H59,就是生命全捨棄﹐損失還算利益。,"Our lives we'd gladly give Thee, and count the loss as gain.",56,1,Verse
H59,就是生命全捨棄﹐損失還算利益。,"Our lives we'd gladly give Thee, and count the loss as gain.",57,1,Verse
H59,就是生命全捨棄﹐損失還算利益。,"Our lives we'd gladly give Thee, and count the loss as gain.",58,1,Verse
H59,我們救主危難友﹐我們報恩無由﹗,"We give Thee thanks unfeigned, O Saviour, Friend in need,",59,1,Verse
H59,我們救主危難友﹐我們報恩無由﹗,"We give Thee thanks unfeigned, O Saviour, Friend in need,",60,1,Verse
H59,我們救主危難友﹐我們報恩無由﹗,"We give Thee thanks unfeigned, O Saviour, Friend in need,",61,1,Verse
H59,當祢流血為我死﹐祢的痛苦誰知﹖,For what Thy soul sustained when Thou for us didst bleed.,62,1,Verse
H59,當祢流血為我死﹐祢的痛苦誰知﹖,For what Thy soul sustained when Thou for us didst bleed.,63,1,Verse
H59,當祢流血為我死﹐祢的痛苦誰知﹖,For what Thy soul sustained when Thou for us didst bleed.,64,1,Verse
H59,求祢使我從今後﹐天天記念髑髏﹐,"Grant us to lean unshaken upon Thy faithfulness,",65,1,Verse
H59,求祢使我從今後﹐天天記念髑髏﹐,"Grant us to lean unshaken upon Thy faithfulness,",66,1,Verse
H59,求祢使我從今後﹐天天記念髑髏﹐,"Grant us to lean unshaken upon Thy faithfulness,",67,1,Verse
H59,直到被提進榮耀﹐永遠與祢相交。,"Until, to glory taken, we see Thee face to face.",68,1,Verse
H59,直到被提進榮耀﹐永遠與祢相交。,"Until, to glory taken, we see Thee face to face.",69,1,Verse
H59,直到被提進榮耀﹐永遠與祢相交。,"Until, to glory taken, we see Thee face to face.",70,1,Verse
H59,可憐當日受死傷﹐在加略木頭上。,In death once bowed and wounded on the accursed tree.,1,2,Verse
H59,可憐當日受死傷﹐在加略木頭上。,In death once bowed and wounded on the accursed tree.,2,2,Verse
H59,祢的面容原超凡﹐如同光明太陽﹔,Thou Countenance transcendent! Thou life-creating Sun!,3,2,Verse
H59,祢的面容原超凡﹐如同光明太陽﹔,Thou Countenance transcendent! Thou life-creating Sun!,4,2,Verse
H59,祢的面容原超凡﹐如同光明太陽﹔,Thou Countenance transcendent! Thou life-creating Sun!,5,2,Verse
H59,祢的面容原超凡﹐如同光明太陽﹔,Thou Countenance transcendent! Thou life-creating Sun!,6,2,Verse
H59,祢的面容原超凡﹐如同光明太陽﹔,Thou Countenance transcendent! Thou life-creating Sun!,7,2,Verse
H59,祢的面容原超凡﹐如同光明太陽﹔,Thou Countenance transcendent! Thou life-creating Sun!,8,2,Verse
H59,父神一見就悅納﹐竟受罪人唾打。,To worlds on Thee dependent - yet bruised and spit upon;,9,2,Verse
H59,父神一見就悅納﹐竟受罪人唾打。,To worlds on Thee dependent - yet bruised and spit upon;,10,2,Verse
H59,父神一見就悅納﹐竟受罪人唾打。,To worlds on Thee dependent - yet bruised and spit upon;,11,2,Verse
H59,父神一見就悅納﹐竟受罪人唾打。,To worlds on Thee dependent - yet bruised and spit upon;,12,2,Verse
H59,父神一見就悅納﹐竟受罪人唾打。,To worlds on Thee dependent - yet bruised and spit upon;,13,2,Verse
H59,父神一見就悅納﹐竟受罪人唾打。,To worlds on Thee dependent - yet bruised and spit upon;,14,2,Verse
H59,主﹐祢所受的一切﹐都為我們罪孽﹔,"O Lord, what Thee tormented was our sins' heavy load,",15,2,Verse
H59,主﹐祢所受的一切﹐都為我們罪孽﹔,"O Lord, what Thee tormented was our sins' heavy load,",16,2,Verse
H59,主﹐祢所受的一切﹐都為我們罪孽﹔,"O Lord, what Thee tormented was our sins' heavy load,",17,2,Verse
H59,主﹐祢所受的一切﹐都為我們罪孽﹔,"O Lord, what Thee tormented was our sins' heavy load,",18,2,Verse
H59,主﹐祢所受的一切﹐都為我們罪孽﹔,"O Lord, what Thee tormented was our sins' heavy load,",19,2,Verse
H59,我們債務得清付﹐祢卻被人剪除。,We had the debt augmented which Thou didst pay in blood.,20,2,Verse
H59,我們債務得清付﹐祢卻被人剪除。,We had the debt augmented which Thou didst pay in blood.,21,2,Verse
H59,我們債務得清付﹐祢卻被人剪除。,We had the debt augmented which Thou didst pay in blood.,22,2,Verse
H59,主﹐祢所受的一切﹐都為我們罪孽﹔,"O Lord, what Thee tormented was our sins' heavy load,",1,3,Verse
H59,我們債務得清付﹐祢卻被人剪除。,We had the debt augmented which Thou didst pay in blood.,2,3,Verse
H59,我們債務得清付﹐祢卻被人剪除。,We had the debt augmented which Thou didst pay in blood.,3,3,Verse
H59,我們債務得清付﹐祢卻被人剪除。,We had the debt augmented which Thou didst pay in blood.,4,3,Verse
H59,我們想到祢痛苦﹐又想到祢無辜﹔,"When we think of Thy suffering, how Thou didst give Thy life,",5,3,Verse
H59,我們想到祢痛苦﹐又想到祢無辜﹔,"When we think of Thy suffering, how Thou didst give Thy life,",6,3,Verse
H59,我們想到祢痛苦﹐又想到祢無辜﹔,"When we think of Thy suffering, how Thou didst give Thy life,",7,3,Verse
H59,我們想到祢痛苦﹐又想到祢無辜﹔,"When we think of Thy suffering, how Thou didst give Thy life,",8,3,Verse
H59,我們想到祢痛苦﹐又想到祢無辜﹔,"When we think of Thy suffering, how Thou didst give Thy life,",9,3,Verse
H59,我們想到祢痛苦﹐又想到祢無辜﹔,"When we think of Thy suffering, how Thou didst give Thy life,",10,3,Verse
H59,我們又滿心歡喜﹐又是感激無既﹗,"Our hearts o'erflow with gladness, with praise and thankfulness.",11,3,Verse
H59,我們又滿心歡喜﹐又是感激無既﹗,"Our hearts o'erflow with gladness, with praise and thankfulness.",12,3,Verse
H59,我們又滿心歡喜﹐又是感激無既﹗,"Our hearts o'erflow with gladness, with praise and thankfulness.",13,3,Verse
H59,我們又滿心歡喜﹐又是感激無既﹗,"Our hearts o'erflow with gladness, with praise and thankfulness.",14,3,Verse
H59,我們又滿心歡喜﹐又是感激無既﹗,"Our hearts o'erflow with gladness, with praise and thankfulness.",15,3,Verse
H59,我們又滿心歡喜﹐又是感激無既﹗,"Our hearts o'erflow with gladness, with praise and thankfulness.",16,3,Verse
H59,啊﹐當我們正如此念祢十字架時﹐,When o'er Thy death we ponder - upon the cruel tree;,17,3,Verse
H59,啊﹐當我們正如此念祢十字架時﹐,When o'er Thy death we ponder - upon the cruel tree;,18,3,Verse
H59,啊﹐當我們正如此念祢十字架時﹐,When o'er Thy death we ponder - upon the cruel tree;,19,3,Verse
H59,就是生命全捨棄﹐損失還算利益。,"Our lives we'd gladly give Thee, and count the loss as gain.",20,3,Verse
H59,就是生命全捨棄﹐損失還算利益。,"Our lives we'd gladly give Thee, and count the loss as gain.",21,3,Verse
H59,就是生命全捨棄﹐損失還算利益。,"Our lives we'd gladly give Thee, and count the loss as gain.",22,3,Verse
H59,啊﹐當我們正如此念祢十字架時﹐,When o'er Thy death we ponder - upon the cruel tree;,1,4,Verse
H59,啊﹐當我們正如此念祢十字架時﹐,When o'er Thy death we ponder - upon the cruel tree;,2,4,Verse
H59,啊﹐當我們正如此念祢十字架時﹐,When o'er Thy death we ponder - upon the cruel tree;,3,4,Verse
H59,就是生命全捨棄﹐損失還算利益。,"Our lives we'd gladly give Thee, and count the loss as gain.",4,4,Verse
H59,就是生命全捨棄﹐損失還算利益。,"Our lives we'd gladly give Thee, and count the loss as gain.",5,4,Verse
H59,就是生命全捨棄﹐損失還算利益。,"Our lives we'd gladly give Thee, and count the loss as gain.",6,4,Verse
H59,我們救主危難友﹐我們報恩無由﹗,"We give Thee thanks unfeigned, O Saviour, Friend in need,",7,4,Verse
H59,我們救主危難友﹐我們報恩無由﹗,"We give Thee thanks unfeigned, O Saviour, Friend in need,",8,4,Verse
H59,我們救主危難友﹐我們報恩無由﹗,"We give Thee thanks unfeigned, O Saviour, Friend in need,",9,4,Verse
H59,我們救主危難友﹐我們報恩無由﹗,"We give Thee thanks unfeigned, O Saviour, Friend in need,",10,4,Verse
H59,我們救主危難友﹐我們報恩無由﹗,"We give Thee thanks unfeigned, O Saviour, Friend in need,",11,4,Verse
H59,我們救主危難友﹐我們報恩無由﹗,"We give Thee thanks unfeigned, O Saviour, Friend in need,",12,4,Verse
H59,當祢流血為我死﹐祢的痛苦誰知﹖,For what Thy soul sustained when Thou for us didst bleed.,13,4,Verse
H59,當祢流血為我死﹐祢的痛苦誰知﹖,For what Thy soul sustained when Thou for us didst bleed.,14,4,Verse
H59,當祢流血為我死﹐祢的痛苦誰知﹖,For what Thy soul sustained when Thou for us didst bleed.,15,4,Verse
H59,當祢流血為我死﹐祢的痛苦誰知﹖,For what Thy soul sustained when Thou for us didst bleed.,16,4,Verse
H59,求祢使我從今後﹐天天記念髑髏﹐,"Grant us to lean unshaken upon Thy faithfulness,",17,4,Verse
H59,求祢使我從今後﹐天天記念髑髏﹐,"Grant us to lean unshaken upon Thy faithfulness,",18,4,Verse
H59,求祢使我從今後﹐天天記念髑髏﹐,"Grant us to lean unshaken upon Thy faithfulness,",19,4,Verse
H59,直到被提進榮耀﹐永遠與祢相交。,"Until, to glory taken, we see Thee face to face.",20,4,Verse
H59,直到被提進榮耀﹐永遠與祢相交。,"Until, to glory taken, we see Thee face to face.",21,4,Verse
H59,直到被提進榮耀﹐永遠與祢相交。,"Until, to glory taken, we see Thee face to face.",22,4,Verse
H59,當祢流血為我死﹐祢的痛苦誰知﹖,For what Thy soul sustained when Thou for us didst bleed.,1,5,Verse
H59,當祢流血為我死﹐祢的痛苦誰知﹖,For what Thy soul sustained when Thou for us didst bleed.,2,5,Verse
H59,求祢使我從今後﹐天天記念髑髏﹐,"Grant us to lean unshaken upon Thy faithfulness,",3,5,Verse
H59,求祢使我從今後﹐天天記念髑髏﹐,"Grant us to lean unshaken upon Thy faithfulness,",4,5,Verse
H59,求祢使我從今後﹐天天記念髑髏﹐,"Grant us to lean unshaken upon Thy faithfulness,",5,5,Verse
H59,直到被提進榮耀﹐永遠與祢相交。,"Until, to glory taken, we see Thee face to face.",6,5,Verse
H59,直到被提進榮耀﹐永遠與祢相交。,"Until, to glory taken, we see Thee face to face.",7,5,Verse
H59,直到被提進榮耀﹐永遠與祢相交。,"Until, to glory taken, we see Thee face to face.",8,5,Verse
H590,近乎﹐近乎﹐近乎﹐可近之主﹗,"Holy, holy, holy, Lord God of Hosts.",1,1,Chorus
H590,我心所羨靈所慕﹐,Heav'n and earth are full of Thee!,2,1,Chorus
H590,是祢可愛的面目﹐可親之主﹗,"Heav'n and earth are praising Thee, O Lord most high!",3,1,Chorus
H590,夕陽西沉大地靜﹐蝟務完畢我心定﹔,"Day is dying in the west, heav'n is touching earth with rest;",1,1,Verse
H590,晚星高照暗中明﹐幽夜近主靈裏清﹐,Wait and worship while the night sets her ev'ning lamps alight,2,1,Verse
H590,靜候俯伏。,Thro' all the sky.,3,1,Verse
H590,近乎﹐近乎﹐近乎﹐可近之主﹗,"Holy, holy, holy, Lord God of Hosts.",1,2,Chorus
H590,我心所羨靈所慕﹐,Heav'n and earth are full of Thee!,2,2,Chorus
H590,是祢可愛的面目﹐可親之主﹗,"Heav'n and earth are praising Thee, O Lord most high!",3,2,Chorus
H590,在這宇宙廣廈中﹐我心尋求祢面容﹔,"Lord of life, beneath the dome of the universe, Thy home,",1,2,Verse
H590,深願能在我四圍﹐所見全是祢光輝﹐,"Gather us, who seek Thy face, to the fold of Thy embrace,",2,2,Verse
H590,使我滿足。,For Thou art nigh.,3,2,Verse
